game_id,year,team_name,pitcher_old,pitcher_new
381990,2014,Detroit Tigers,Max Scherzer,Ian Krol
381990,2014,Cleveland Indians,Zach McAllister,John Axford
380830,2014,San Francisco Giants,Ryan Vogelsong,David Huff
382868,2014,San Francisco Giants,Ryan Vogelsong,Javier López
382868,2014,San Francisco Giants,Javier López,George Kontos
382868,2014,San Diego Padres,Ian Kennedy,Frank Garces
382868,2014,San Francisco Giants,Jean Machi,Erik Cordier
382868,2014,San Diego Padres,Frank Garces,Nick Vincent
381390,2014,Tampa Bay Rays,Erik Bedard,Brad Boxberger
382602,2014,Cleveland Indians,Carlos Carrasco,Scott Atchison
382602,2014,Detroit Tigers,Kyle Lobstein,Al Alburquerque
382602,2014,Detroit Tigers,Al Alburquerque,Blaine Hardy
382602,2014,Cleveland Indians,Scott Atchison,Bryan Shaw
382602,2014,Detroit Tigers,Blaine Hardy,Phil Coke
382602,2014,Cleveland Indians,Cody Allen,C.C. Lee
381994,2014,Los Angeles Dodgers,Zack Greinke,Paco Rodríguez
381994,2014,St. Louis Cardinals,Sam Freeman,Pat Neshek
382573,2014,Kansas City Royals,Danny Duffy,Kelvin Herrera
382860,2014,St. Louis Cardinals,Kevin Siegrist,Sam Tuivailala
382860,2014,St. Louis Cardinals,Sam Tuivailala,Nick Greenwood
381391,2014,Washington Nationals,Drew Storen,Jerry Blevins
382599,2014,New York Yankees,Shane Greene,Esmil Rogers
382599,2014,New York Yankees,Esmil Rogers,Rich Hill
382599,2014,Boston Red Sox,Joe Kelly,Tommy Layne
381991,2014,Colorado Rockies,Rex Brothers,Adam Ottavino
381991,2014,Colorado Rockies,Adam Ottavino,Tommy Kahnle
380832,2014,Texas Rangers,Jason Frasor,Neal Cotts
380832,2014,Oakland Athletics,Sean Doolittle,Dan Otero
380832,2014,Texas Rangers,Neal Cotts,Alexi Ogando
382265,2014,Milwaukee Brewers,Rob Wooten,Zach Duke
382265,2014,Milwaukee Brewers,Zach Duke,Jeremy Jeffress
382265,2014,Los Angeles Dodgers,Jamey Wright,J.P. Howell
382265,2014,Los Angeles Dodgers,J.P. Howell,Brandon League
381166,2014,Minnesota Twins,Caleb Thielbar,Casey Fien
381166,2014,Seattle Mariners,Joe Beimel,Tom Wilhelmsen
381386,2014,New York Mets,Scott Rice,Vic Black
382610,2014,Tampa Bay Rays,Jeremy Hellickson,Steve Geltz
382610,2014,Tampa Bay Rays,Steve Geltz,Brandon Gomes
382263,2014,Arizona Diamondbacks,Oliver Pérez,Evan Marshall
381379,2014,Houston Astros,Scott Feldman,Josh Fields
381379,2014,Baltimore Orioles,Wei-Yin Chen,Brad Brach
381995,2014,Milwaukee Brewers,Matt Garza,Marco Estrada
381993,2014,Kansas City Royals,Danny Duffy,Jason Frasor
382878,2014,Cleveland Indians,Carlos Carrasco,Marc Rzepczynski
382878,2014,Cleveland Indians,Marc Rzepczynski,C.C. Lee
382260,2014,Boston Red Sox,Allen Webster,Tommy Layne
381156,2014,Houston Astros,Collin McHugh,Josh Zeid
381156,2014,Houston Astros,Josh Zeid,Darin Downs
381156,2014,Houston Astros,Darin Downs,Paul Clemens
382605,2014,Atlanta Braves,Mike Minor,Anthony Varvaro
380839,2014,Cleveland Indians,Danny Salazar,Josh Outman
380839,2014,Cleveland Indians,Josh Outman,C.C. Lee
380839,2014,Cleveland Indians,C.C. Lee,Scott Atchison
380839,2014,Cleveland Indians,Scott Atchison,Bryan Shaw
381154,2014,Atlanta Braves,David Hale,Ian Thomas
382000,2014,Tampa Bay Rays,Juan Carlos Oviedo,Jake McGee
382874,2014,Baltimore Orioles,Evan Meek,Brian Matusz
382874,2014,New York Yankees,Michael Pineda,Shawn Kelley
382874,2014,Baltimore Orioles,Ryan Webb,Joe Saunders
382874,2014,New York Yankees,Shawn Kelley,Rich Hill
382874,2014,New York Yankees,Rich Hill,David Phelps
382604,2014,Miami Marlins,Carter Capps,Dan Jennings
382604,2014,Miami Marlins,Dan Jennings,Sam Dyson
382267,2014,Minnesota Twins,Kyle Gibson,Anthony Swarzak
382267,2014,Oakland Athletics,Scott Kazmir,Ryan Cook
382267,2014,Minnesota Twins,Anthony Swarzak,Jared Burton
382267,2014,Minnesota Twins,Jared Burton,Caleb Thielbar
382880,2014,Seattle Mariners,James Paxton,Brandon Maurer
381165,2014,San Diego Padres,Eric Stults,Nick Vincent
381165,2014,Colorado Rockies,Adam Ottavino,Boone Logan
381165,2014,San Diego Padres,Alex Torres,Dale Thayer
381997,2014,Atlanta Braves,Shae Simmons,Chasen Shreve
381997,2014,Atlanta Braves,Chasen Shreve,Anthony Varvaro
382261,2014,Chicago White Sox,Jose Quintana,Ronald Belisario
382261,2014,Seattle Mariners,Charlie Furbush,Yoervis Medina
382875,2014,Chicago White Sox,Chris Bassitt,Jake Petricka
380837,2014,Pittsburgh Pirates,Tony Watson,Stolmy Pimentel
381992,2014,Chicago White Sox,Javy Guerra,Ronald Belisario
381992,2014,Chicago White Sox,Jake Petricka,Zach Putnam
381389,2014,St. Louis Cardinals,Lance Lynn,Carlos Martinez
382597,2014,Los Angeles Angels,C.J. Wilson,Yoslan Herrera
382597,2014,Los Angeles Angels,Cam Bedrosian,Vinnie Pestano
382597,2014,Houston Astros,Brad Peacock,Kevin Chapman
382597,2014,Los Angeles Angels,Wade LeBlanc,Mike Morin
382277,2014,New York Yankees,Brandon McCarthy,Rich Hill
382277,2014,New York Yankees,Rich Hill,Chase Whitley
380835,2014,Baltimore Orioles,Miguel González,T.J. McFarland
380835,2014,Toronto Blue Jays,R.A. Dickey,Neil Wagner
380835,2014,Toronto Blue Jays,Neil Wagner,Brett Cecil
380835,2014,Baltimore Orioles,T.J. McFarland,Ryan Webb
380835,2014,Baltimore Orioles,Evan Meek,Josh Stinson
381167,2014,Tampa Bay Rays,Chris Archer,Juan Carlos Oviedo
381167,2014,Los Angeles Angels,Michael Kohn,Mike Morin
381377,2014,Oakland Athletics,Sonny Gray,Dan Otero
382609,2014,Kansas City Royals,Francisley Bueno,Jason Frasor
382609,2014,Texas Rangers,Michael Kirkman,Jon Edwards
381999,2014,Miami Marlins,Henderson Alvarez III,Sam Dyson
381999,2014,San Francisco Giants,Tim Hudson,Jeremy Affeldt
381999,2014,San Francisco Giants,Sergio Romo,Santiago Casilla
382279,2014,Detroit Tigers,Joe Nathan,Joakim Soria
381160,2014,San Francisco Giants,Jean Machi,Jeremy Affeldt
381160,2014,San Francisco Giants,Jeremy Affeldt,Santiago Casilla
381160,2014,San Francisco Giants,Santiago Casilla,Javier López
380836,2014,Chicago White Sox,Charlie Leesman,Zach Putnam
380836,2014,Chicago White Sox,Zach Putnam,Scott Downs
380836,2014,Detroit Tigers,Phil Coke,Joba Chamberlain
382600,2014,Minnesota Twins,Tommy Milone,Anthony Swarzak
382600,2014,Chicago White Sox,Javy Guerra,Eric Surkamp
382600,2014,Chicago White Sox,Eric Surkamp,Daniel Webb
382600,2014,Minnesota Twins,Lester Oliveros,Michael Tonkin
381381,2014,Cincinnati Reds,Alfredo Simon,Sam LeCure
381381,2014,Arizona Diamondbacks,Oliver Pérez,Addison Reed
381988,2014,Chicago Cubs,Travis Wood,Carlos Villanueva
382286,2014,St. Louis Cardinals,John Lackey,Seth Maness
382286,2014,Baltimore Orioles,Brian Matusz,Tommy Hunter
381383,2014,Detroit Tigers,Max Scherzer,Phil Coke
381383,2014,Detroit Tigers,Phil Coke,Corey Knebel
382877,2014,Houston Astros,Nick Tropeano,Kevin Chapman
382877,2014,Texas Rangers,Derek Holland,Roman Mendez
382877,2014,Houston Astros,Kevin Chapman,Jorge De Leon
381164,2014,Pittsburgh Pirates,Bryan Morris,Tony Watson
381164,2014,New York Yankees,Alfredo Aceves,Matt Thornton
381164,2014,New York Yankees,Matt Thornton,Preston Claiborne
382606,2014,Pittsburgh Pirates,Jeff Locke,Brandon Cumpton
382606,2014,St. Louis Cardinals,Adam Wainwright,Seth Maness
381996,2014,San Diego Padres,Alex Torres,Kevin Quackenbush
381996,2014,New York Mets,Josh Edgin,Vic Black
382873,2014,Minnesota Twins,Ricky Nolasco,A.J. Achter
382873,2014,Arizona Diamondbacks,Josh Collmenter,Oliver Pérez
382873,2014,Arizona Diamondbacks,Oliver Pérez,Evan Marshall
380841,2014,Minnesota Twins,Kyle Gibson,Samuel Deduno
381169,2014,Atlanta Braves,Anthony Varvaro,Luis Avilán
381169,2014,St. Louis Cardinals,Carlos Martinez,Randy Choate
382608,2014,San Francisco Giants,Mike Kickham,George Kontos
382608,2014,Colorado Rockies,Jordan Lyles,Matt Belisle
382608,2014,Colorado Rockies,Matt Belisle,Nick Masset
382608,2014,San Francisco Giants,Jeremy Affeldt,Sergio Romo
381987,2014,Oakland Athletics,Jason Hammel,Dan Otero
381987,2014,Oakland Athletics,Fernando Abad,Ryan Cook
381987,2014,Baltimore Orioles,Darren O'Day,Zack Britton
382284,2014,San Diego Padres,Eric Stults,Alex Torres
382284,2014,San Diego Padres,Alex Torres,Nick Vincent
382872,2014,Los Angeles Angels,C.J. Wilson,Mike Morin
382872,2014,Los Angeles Angels,Drew Rucinski,Vinnie Pestano
382872,2014,Los Angeles Angels,Michael Roth,Jairo Díaz
381392,2014,Cleveland Indians,Bryan Shaw,Marc Rzepczynski
381998,2014,Seattle Mariners,Yoervis Medina,Joe Beimel
381998,2014,Los Angeles Angels,Joe Thatcher,Mike Morin
381998,2014,Seattle Mariners,Dominic Leone,Charlie Furbush
382607,2014,Seattle Mariners,James Paxton,Yoervis Medina
382607,2014,Oakland Athletics,Drew Pomeranz,Ryan Cook
382283,2014,Philadelphia Phillies,Antonio Bastardo,Justin De Fratus
382876,2014,San Diego Padres,Eric Stults,Nick Vincent
382876,2014,San Diego Padres,Frank Garces,Dale Thayer
382285,2014,San Francisco Giants,Tim Hudson,Jeremy Affeldt
382285,2014,San Francisco Giants,Jeremy Affeldt,Jean Machi
382004,2014,Cincinnati Reds,Manny Parra,Sam LeCure
382004,2014,New York Yankees,Hiroki Kuroda,Dellin Betances
380948,2014,Philadelphia Phillies,Roberto Hernandez,Mario Hollands
380948,2014,New York Mets,Bartolo Colon,Dana Eveland
380948,2014,New York Mets,Dana Eveland,Jeurys Familia
380948,2014,Philadelphia Phillies,Jake Diekman,Phillippe Aumont
380842,2014,Boston Red Sox,Jon Lester,Chris Capuano
380842,2014,New York Yankees,Masahiro Tanaka,Dellin Betances
382611,2014,Washington Nationals,Doug Fister,Ross Detwiler
382611,2014,Washington Nationals,Ross Detwiler,Aaron Barrett
380952,2014,New York Yankees,David Phelps,Matt Thornton
380834,2014,Arizona Diamondbacks,Randall Delgado,J.J. Putz
380834,2014,Arizona Diamondbacks,J.J. Putz,Joe Thatcher
382881,2014,Los Angeles Dodgers,J.P. Howell,Brian Wilson
382881,2014,Los Angeles Dodgers,Scott Elbert,Brandon League
381179,2014,Pittsburgh Pirates,Edinson Volquez,Jared Hughes
382288,2014,Texas Rangers,Yu Darvish,Nate Adcock
382288,2014,Houston Astros,Scott Feldman,Josh Fields
382889,2014,Cleveland Indians,Danny Salazar,Kyle Crockett
382889,2014,Cleveland Indians,C.C. Lee,Nick Hagadone
382889,2014,Cleveland Indians,Nick Hagadone,Scott Atchison
382889,2014,Cleveland Indians,Austin Adams,Bryan Shaw
381397,2014,Miami Marlins,Mike Dunn,AJ Ramos
381171,2014,Chicago White Sox,Hector Noesí,Scott Downs
381171,2014,Chicago White Sox,Scott Downs,Daniel Webb
381171,2014,Houston Astros,Kyle Farnsworth,Darin Downs
382016,2014,Texas Rangers,Nick Tepesch,Shawn Tolleson
382016,2014,Toronto Blue Jays,Todd Redmond,Brett Cecil
382016,2014,Toronto Blue Jays,Casey Janssen,Aaron Loup
382005,2014,Cleveland Indians,Josh Tomlin,C.C. Lee
382005,2014,Cleveland Indians,C.C. Lee,Kyle Crockett
382005,2014,Cleveland Indians,Austin Adams,Marc Rzepczynski
382289,2014,Atlanta Braves,David Carpenter,James Russell
382289,2014,Atlanta Braves,James Russell,Anthony Varvaro
382620,2014,Philadelphia Phillies,Mario Hollands,Miguel Alfredo Gonzalez
382620,2014,Philadelphia Phillies,Miguel Alfredo Gonzalez,Justin De Fratus
381178,2014,Oakland Athletics,Scott Kazmir,Dan Otero
381178,2014,Cleveland Indians,Marc Rzepczynski,Bryan Shaw
380845,2014,Colorado Rockies,Adam Ottavino,Rex Brothers
380845,2014,Colorado Rockies,Rex Brothers,LaTroy Hawkins
382891,2014,Washington Nationals,Tanner Roark,Ross Detwiler
382891,2014,Washington Nationals,Ross Detwiler,Aaron Barrett
382891,2014,Washington Nationals,Aaron Barrett,Jerry Blevins
382891,2014,New York Mets,Josh Edgin,Daisuke Matsuzaka
381395,2014,Milwaukee Brewers,Matt Garza,Will Smith
381395,2014,Milwaukee Brewers,Brandon Kintzler,Rob Wooten
381395,2014,Minnesota Twins,Anthony Swarzak,Brian Duensing
381395,2014,Milwaukee Brewers,Rob Wooten,Zach Duke
382621,2014,Pittsburgh Pirates,Edinson Volquez,Tony Watson
382885,2014,New York Yankees,Brandon McCarthy,Rich Hill
382885,2014,New York Yankees,Rich Hill,Esmil Rogers
382885,2014,Baltimore Orioles,Ubaldo Jiménez,Brad Brach
382885,2014,Baltimore Orioles,Darren O'Day,Andrew Miller
380847,2014,Oakland Athletics,Ryan Cook,Fernando Abad
380847,2014,Texas Rangers,Shawn Tolleson,Pedro Figueroa
380847,2014,Texas Rangers,Pedro Figueroa,Alexi Ogando
382281,2014,Cincinnati Reds,Sam LeCure,Jumbo Díaz
381172,2014,Cincinnati Reds,Homer Bailey,Logan Ondrusek
381172,2014,Cincinnati Reds,Sean Marshall,Sam LeCure
382014,2014,San Francisco Giants,Juan Gutierrez,Javier López
381394,2014,St. Louis Cardinals,Shelby Miller,Randy Choate
381394,2014,St. Louis Cardinals,Randy Choate,Jason Motte
382626,2014,Washington Nationals,Jordan Zimmermann,Matt Thornton
382626,2014,Los Angeles Dodgers,Brian Wilson,Kenley Jansen
382626,2014,Los Angeles Dodgers,Kenley Jansen,Pedro Báez
382626,2014,Washington Nationals,Craig Stammen,Xavier Cedeño
382626,2014,Washington Nationals,Xavier Cedeño,Aaron Barrett
382008,2014,Kansas City Royals,Yordano Ventura,Francisley Bueno
382008,2014,Boston Red Sox,Junichi Tazawa,Edward Mujica
380838,2014,Houston Astros,Collin McHugh,Raul Valdes
380838,2014,Houston Astros,Raul Valdes,Anthony Bass
382894,2014,Seattle Mariners,Félix Hernández,Dominic Leone
381396,2014,San Diego Padres,Tim Stauffer,Alex Torres
381396,2014,San Diego Padres,Alex Torres,Kevin Quackenbush
381396,2014,San Diego Padres,Nick Vincent,Donn Roach
381396,2014,San Diego Padres,Donn Roach,Troy Patton
382278,2014,Colorado Rockies,Tommy Kahnle,Nick Masset
381173,2014,Boston Red Sox,John Lackey,Edward Mujica
382623,2014,San Francisco Giants,Ryan Vogelsong,Juan Gutierrez
381170,2014,Kansas City Royals,Danny Duffy,Wade Davis
381170,2014,Baltimore Orioles,Bud Norris,Brian Matusz
381170,2014,Baltimore Orioles,Brian Matusz,Tommy Hunter
382006,2014,Colorado Rockies,Matt Belisle,Brooks Brown
380843,2014,Philadelphia Phillies,A.J. Burnett,Jake Diekman
382886,2014,Chicago White Sox,Scott Carroll,Ronald Belisario
382886,2014,Detroit Tigers,David Price,Joe Nathan
380855,2014,Atlanta Braves,Aaron Harang,Jordan Walden
380855,2014,Miami Marlins,Carlos Marmol,Mike Dunn
380855,2014,Atlanta Braves,Luis Avilán,David Carpenter
380855,2014,Miami Marlins,Mike Dunn,AJ Ramos
382275,2014,Los Angeles Angels,Garrett Richards,Kevin Jepsen
382275,2014,Boston Red Sox,Burke Badenhop,Craig Breslow
382897,2014,Boston Red Sox,Clay Buchholz,Tommy Layne
382897,2014,Boston Red Sox,Tommy Layne,Junichi Tazawa
382897,2014,Tampa Bay Rays,Brad Boxberger,Grant Balfour
382616,2014,Cincinnati Reds,Carlos Contreras,J.J. Hoover
381401,2014,Cleveland Indians,TJ House,Marc Rzepczynski
381401,2014,Cleveland Indians,Scott Atchison,Nick Hagadone
381401,2014,Boston Red Sox,Jake Peavy,Andrew Miller
381401,2014,Cleveland Indians,Nick Hagadone,Cody Allen
381401,2014,Boston Red Sox,Craig Breslow,Burke Badenhop
382010,2014,Washington Nationals,Gio González,Craig Stammen
382282,2014,Minnesota Twins,Samuel Deduno,Ryan Pressly
382893,2014,Atlanta Braves,Alex Wood,David Carpenter
381183,2014,Texas Rangers,Robbie Ross Jr.,Shawn Tolleson
381183,2014,Texas Rangers,Aaron Poreda,Alexi Ogando
381183,2014,Texas Rangers,Alexi Ogando,Neal Cotts
381183,2014,Toronto Blue Jays,Mark Buehrle,Aaron Loup
381183,2014,Toronto Blue Jays,Aaron Loup,Steve Delabar
382276,2014,Seattle Mariners,James Paxton,Brandon Maurer
382276,2014,Chicago White Sox,Hector Noesí,Javy Guerra
382276,2014,Chicago White Sox,Javy Guerra,Eric Surkamp
382015,2014,Tampa Bay Rays,Chris Archer,Brad Boxberger
382015,2014,Tampa Bay Rays,Grant Balfour,Kirby Yates
382617,2014,Detroit Tigers,Justin Verlander,Patrick McCoy
382892,2014,Miami Marlins,Henderson Alvarez III,Mike Dunn
380849,2014,Arizona Diamondbacks,Wade Miley,Brad Ziegler
380849,2014,Chicago Cubs,Jeff Samardzija,Héctor Rondón
380849,2014,Chicago Cubs,Pedro Strop,James Russell
380849,2014,Chicago Cubs,James Russell,Justin Grimm
382007,2014,Chicago White Sox,John Danks,Taylor Thompson
382007,2014,Houston Astros,Darin Downs,Jose Veras
382007,2014,Houston Astros,Jose Veras,Tony Sipp
382007,2014,Houston Astros,Tony Sipp,Josh Fields
380860,2014,San Francisco Giants,Matt Cain,Jeremy Affeldt
380860,2014,San Francisco Giants,Javier López,Jean Machi
381174,2014,Los Angeles Dodgers,Clayton Kershaw,Jamey Wright
381174,2014,Arizona Diamondbacks,Chase Anderson,Evan Marshall
381174,2014,Arizona Diamondbacks,Evan Marshall,Joe Thatcher
381174,2014,Arizona Diamondbacks,Joe Thatcher,Brad Ziegler
381174,2014,Los Angeles Dodgers,Chris Withrow,Chris Perez
381174,2014,Los Angeles Dodgers,Chris Perez,Drew Butera
382614,2014,Boston Red Sox,Anthony Ranaudo,Craig Breslow
381406,2014,New York Yankees,Hiroki Kuroda,Dellin Betances
381406,2014,Oakland Athletics,Scott Kazmir,Fernando Abad
381406,2014,Oakland Athletics,Fernando Abad,Luke Gregerson
381406,2014,New York Yankees,Adam Warren,Preston Claiborne
382292,2014,New York Yankees,Hiroki Kuroda,David Huff
382292,2014,New York Yankees,David Huff,Shawn Kelley
381412,2014,Detroit Tigers,Joe Nathan,Ian Krol
381412,2014,Detroit Tigers,Ian Krol,Al Alburquerque
381412,2014,Toronto Blue Jays,Steve Delabar,Casey Janssen
381180,2014,Colorado Rockies,Jordan Lyles,Tommy Kahnle
381180,2014,San Diego Padres,Robbie Erlin,Nick Vincent
382013,2014,Los Angeles Angels,Tyler Skaggs,Jason Grilli
382013,2014,Seattle Mariners,Joe Beimel,Fernando Rodney
380853,2014,Houston Astros,Jarred Cosart,Raul Valdes
381182,2014,Tampa Bay Rays,Cesár Ramos,Brandon Gomes
381182,2014,Tampa Bay Rays,Juan Carlos Oviedo,Josh Lueke
382896,2014,St. Louis Cardinals,Shelby Miller,Tyler Lyons
382896,2014,Chicago Cubs,Kyle Hendricks,Justin Grimm
382896,2014,St. Louis Cardinals,Randy Choate,Carlos Martinez
382294,2014,Toronto Blue Jays,Mark Buehrle,Todd Redmond
382294,2014,Detroit Tigers,David Price,Phil Coke
382294,2014,Detroit Tigers,Phil Coke,Al Alburquerque
382294,2014,Toronto Blue Jays,Brett Cecil,Dustin McGowan
382294,2014,Toronto Blue Jays,Dustin McGowan,Aaron Loup
382002,2014,Baltimore Orioles,Kevin Gausman,T.J. McFarland
382002,2014,Baltimore Orioles,Ryan Webb,Brian Matusz
382002,2014,Oakland Athletics,Sonny Gray,Eric O'Flaherty
382619,2014,New York Mets,Buddy Carlyle,Dario Álvarez
382619,2014,New York Mets,Dario Álvarez,Carlos Torres
382619,2014,Miami Marlins,Mike Dunn,Bryan Morris
382296,2014,Miami Marlins,Brad Hand,Sam Dyson
382888,2014,Houston Astros,Brett Oberholtzer,Jake Buchanan
382888,2014,Texas Rangers,Nick Martinez,Spencer Patton
381410,2014,San Francisco Giants,Tim Lincecum,David Huff
380854,2014,Cleveland Indians,Justin Masterson,Marc Rzepczynski
380854,2014,Cleveland Indians,Marc Rzepczynski,Bryan Shaw
380854,2014,Cleveland Indians,Bryan Shaw,Cody Allen
381175,2014,San Francisco Giants,David Huff,Juan Gutierrez
381175,2014,Miami Marlins,Kevin Slowey,Steve Cishek
381409,2014,Atlanta Braves,Gavin Floyd,Luis Avilán
382003,2014,Chicago Cubs,Jake Arrieta,James Russell
382003,2014,Chicago Cubs,James Russell,Neil Ramírez
380848,2014,Washington Nationals,Gio González,Aaron Barrett
380848,2014,Washington Nationals,Ross Detwiler,Drew Storen
380848,2014,Los Angeles Angels,Ernesto Frieri,Fernando Salas
382884,2014,Arizona Diamondbacks,Andrew Chafin,Zeke Spruill
382884,2014,Minnesota Twins,Casey Fien,Brian Duensing
382011,2014,San Diego Padres,Odrisamer Despaigne,Alex Torres
382011,2014,San Diego Padres,Alex Torres,Kevin Quackenbush
382011,2014,New York Mets,Vic Black,Josh Edgin
381068,2014,Miami Marlins,José Fernández,Brad Hand
381193,2014,Cleveland Indians,Justin Masterson,Josh Outman
381193,2014,Cleveland Indians,Josh Outman,Scott Atchison
381193,2014,Oakland Athletics,Jim Johnson,Fernando Abad
381193,2014,Cleveland Indians,Cody Allen,Kyle Crockett
381193,2014,Cleveland Indians,Kyle Crockett,John Axford
381075,2014,Toronto Blue Jays,J.A. Happ,Todd Redmond
381075,2014,Los Angeles Angels,Tyler Skaggs,Joe Smith
382009,2014,St. Louis Cardinals,Shelby Miller,Randy Choate
382009,2014,St. Louis Cardinals,Randy Choate,Seth Maness
382009,2014,Los Angeles Dodgers,Brian Wilson,J.P. Howell
382301,2014,St. Louis Cardinals,Lance Lynn,Randy Choate
382301,2014,St. Louis Cardinals,Randy Choate,Kevin Siegrist
382023,2014,Pittsburgh Pirates,Edinson Volquez,Jeanmar Gómez
382023,2014,Los Angeles Dodgers,Brian Wilson,J.P. Howell
382883,2014,Los Angeles Angels,Wade LeBlanc,Jason Grilli
382883,2014,Oakland Athletics,Fernando Abad,Ryan Cook
380852,2014,Cincinnati Reds,Alfredo Simon,Sean Marshall
380852,2014,Cincinnati Reds,Sean Marshall,Sam LeCure
382618,2014,Chicago Cubs,Kyle Hendricks,Justin Grimm
382298,2014,New York Mets,Vic Black,Josh Edgin
382026,2014,San Francisco Giants,Ryan Vogelsong,George Kontos
382026,2014,Philadelphia Phillies,Cliff Lee,Justin De Fratus
382026,2014,San Francisco Giants,Javier López,Jean Machi
381403,2014,Kansas City Royals,James Shields,Aaron Crow
381403,2014,St. Louis Cardinals,Sam Freeman,Pat Neshek
381737,2014,Colorado Rockies,Nick Masset,Rex Brothers
381737,2014,Colorado Rockies,Rex Brothers,Adam Ottavino
381405,2014,Chicago Cubs,Jake Arrieta,Brian Schlitter
